case_id,start_time,end_time,Role,Activity,Resource
281,2011-02-16T00:03:00,2011-02-16T00:03:00,Requester, Choose best option,Kim Passa
281,2011-02-16T09:17:00,2011-02-16T13:45:00,Requester, Settle conditions with supplier,Magdalena Predutta
281,2011-02-17T05:50:00,2011-02-17T06:02:00,Requester, Create Purchase Order,Francois de Perrier
281,2011-02-17T17:02:00,2011-02-17T17:11:00,Requester, Confirm Purchase Order,Sean Manney
281,2011-02-20T07:18:00,2011-02-22T06:33:00,Requester, Deliver Goods Services,Esmeralda Clay
281,2011-02-22T14:21:00,2011-02-22T14:22:00,Requester, Release Purchase Order,Anne Olwada
281,2011-02-22T20:00:00,2011-02-22T20:01:00,Requester, Approve Purchase Order for payment,Francois de Perrier
281,2011-02-23T08:55:00,2011-02-23T08:55:00,Requester, Send invoice,Kiu Kan
281,2011-02-23T23:14:00,2011-02-23T23:20:00,Requester, Release Supplier's Invoice,Pedro Alvares
281,2011-02-23T23:20:00,2011-02-23T23:20:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
281,2011-02-24T00:04:00,2011-02-24T00:09:00,Requester, Pay invoice,Pedro Alvares
282,2011-02-07T15:28:00,2011-02-07T16:23:00,Requester, Create Purchase Requisition,Anna Kaufmann
282,2011-02-07T21:49:00,2011-02-07T21:58:00,Requester, Create Request for Quotation Requester,Miu Hanwan
282,2011-02-08T20:50:00,2011-02-08T21:24:00,Requester, Analyze Request for Quotation,Magdalena Predutta
282,2011-02-08T22:18:00,2011-02-08T22:26:00,Requester, Amend Request for Quotation Requester,Miu Hanwan
282,2011-02-11T20:50:00,2011-02-11T21:15:00,Requester, Analyze Request for Quotation,Karel de Groot
282,2011-02-11T23:47:00,2011-02-12T00:20:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
282,2011-02-12T13:41:00,2011-02-12T15:28:00,Requester, Create Quotation comparison Map,Magdalena Predutta
282,2011-02-12T21:54:00,2011-02-12T22:09:00,Requester, Analyze Quotation comparison Map,Elvira Lores
282,2011-02-12T22:09:00,2011-02-12T22:09:00,Requester, Choose best option,Fjodor Kowalski
282,2011-02-13T09:48:00,2011-02-13T17:12:00,Requester, Settle conditions with supplier,Francois de Perrier
282,2011-02-13T19:28:00,2011-02-13T19:37:00,Requester, Create Purchase Order,Karel de Groot
282,2011-02-14T22:10:00,2011-02-14T22:36:00,Requester, Confirm Purchase Order,Karen Clarens
282,2011-02-18T06:30:00,2011-02-20T06:32:00,Requester, Deliver Goods Services,Esmeralda Clay
282,2011-02-20T14:30:00,2011-02-20T14:31:00,Requester, Release Purchase Order,Miu Hanwan
282,2011-02-21T08:14:00,2011-02-21T08:15:00,Requester, Approve Purchase Order for payment,Francois de Perrier
282,2011-02-22T15:48:00,2011-02-22T15:48:00,Requester, Send invoice,Karen Clarens
282,2011-02-23T06:07:00,2011-02-23T06:13:00,Requester, Release Supplier's Invoice,Karalda Nimwada
282,2011-02-23T06:13:00,2011-02-23T06:13:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
282,2011-02-23T07:04:00,2011-02-23T07:17:00,Requester, Pay invoice,Karalda Nimwada
283,2011-02-07T20:14:00,2011-02-07T20:43:00,Requester, Create Purchase Requisition,Fjodor Kowalski
283,2011-02-08T09:43:00,2011-02-08T09:50:00,Requester, Analyze Purchase Requisition,Maris Freeman
283,2011-02-08T09:57:00,2011-02-08T09:59:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
283,2011-02-09T04:47:00,2011-02-09T05:01:00,Requester, Analyze Request for Quotation,Karel de Groot
284,2011-02-07T20:42:00,2011-02-07T20:54:00,Requester, Create Purchase Requisition,Immanuel Karagianni
284,2011-02-08T00:35:00,2011-02-08T00:43:00,Requester, Create Request for Quotation Requester,Tesca Lobes
284,2011-02-08T19:34:00,2011-02-08T19:51:00,Requester, Analyze Request for Quotation,Francois de Perrier
284,2011-02-08T20:42:00,2011-02-08T20:51:00,Requester, Amend Request for Quotation Requester,Kim Passa
284,2011-02-14T07:06:00,2011-02-14T07:18:00,Requester, Analyze Request for Quotation,Francois de Perrier
284,2011-02-14T11:24:00,2011-02-14T11:51:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
284,2011-02-14T12:29:00,2011-02-14T16:42:00,Requester, Create Quotation comparison Map,Magdalena Predutta
284,2011-02-14T22:54:00,2011-02-14T23:12:00,Requester, Analyze Quotation comparison Map,Anna Kaufmann
284,2011-02-14T23:12:00,2011-02-14T23:12:00,Requester, Choose best option,Kim Passa
284,2011-02-16T04:59:00,2011-02-16T14:05:00,Requester, Settle conditions with supplier,Francois de Perrier
284,2011-02-17T17:18:00,2011-02-17T17:28:00,Requester, Create Purchase Order,Magdalena Predutta
284,2011-02-18T06:10:00,2011-02-18T06:21:00,Requester, Confirm Purchase Order,Esmeralda Clay
284,2011-02-19T00:08:00,2011-02-19T09:04:00,Requester, Deliver Goods Services,Kiu Kan
284,2011-02-19T17:05:00,2011-02-19T17:06:00,Requester, Release Purchase Order,Kim Passa
284,2011-02-19T21:10:00,2011-02-19T21:11:00,Requester, Approve Purchase Order for payment,Francois de Perrier
284,2011-02-20T22:33:00,2011-02-20T22:33:00,Requester, Send invoice,Sean Manney
284,2011-02-21T12:54:00,2011-02-21T12:58:00,Requester, Release Supplier's Invoice,Karalda Nimwada
284,2011-02-21T12:58:00,2011-02-21T12:58:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
284,2011-02-21T13:55:00,2011-02-21T14:01:00,Requester, Pay invoice,Pedro Alvares
286,2011-02-08T03:06:00,2011-02-08T03:14:00,Requester, Create Purchase Requisition,Alberto Duport
286,2011-02-08T08:22:00,2011-02-08T08:36:00,Requester, Create Request for Quotation Requester,Miu Hanwan
286,2011-02-08T10:23:00,2011-02-08T10:49:00,Requester, Analyze Request for Quotation,Magdalena Predutta
286,2011-02-08T11:44:00,2011-02-08T11:57:00,Requester, Amend Request for Quotation Requester,Christian Francois
286,2011-02-09T09:35:00,2011-02-09T10:00:00,Requester, Analyze Request for Quotation,Karel de Groot
286,2011-02-09T16:30:00,2011-02-09T16:50:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
286,2011-02-09T22:04:00,2011-02-10T03:09:00,Requester, Create Quotation comparison Map,Magdalena Predutta
286,2011-02-10T09:33:00,2011-02-10T10:06:00,Requester, Analyze Quotation comparison Map,Nico Ojenbeer
286,2011-02-10T10:06:00,2011-02-10T10:06:00,Requester, Choose best option,Anna Kaufmann
286,2011-02-11T12:57:00,2011-02-11T18:54:00,Requester, Settle conditions with supplier,Magdalena Predutta
286,2011-02-11T20:43:00,2011-02-11T20:50:00,Requester, Create Purchase Order,Karel de Groot
286,2011-02-13T06:10:00,2011-02-13T06:25:00,Requester, Confirm Purchase Order,Kiu Kan
286,2011-02-15T01:27:00,2011-02-16T18:07:00,Requester, Deliver Goods Services,Esmeralda Clay
286,2011-02-17T01:47:00,2011-02-17T01:48:00,Requester, Release Purchase Order,Immanuel Karagianni
286,2011-02-17T16:47:00,2011-02-18T01:30:00,Requester, Settle dispute with supplier Purchasing Agent,Karel de Groot
286,2011-02-18T08:44:00,2011-02-18T08:45:00,Requester, Release Purchase Order,Christian Francois
286,2011-02-18T21:23:00,2011-02-18T21:24:00,Requester, Approve Purchase Order for payment,Francois de Perrier
286,2011-02-20T21:57:00,2011-02-20T21:57:00,Requester, Send invoice,Sean Manney
286,2011-02-21T12:16:00,2011-02-21T12:19:00,Requester, Release Supplier's Invoice,Pedro Alvares
286,2011-02-21T12:19:00,2011-02-21T12:19:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
286,2011-02-21T13:20:00,2011-02-21T13:31:00,Requester, Pay invoice,Pedro Alvares
287,2011-02-08T07:38:00,2011-02-08T08:13:00,Requester, Create Purchase Requisition,Esmana Liubiata
287,2011-02-08T21:41:00,2011-02-08T21:48:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
287,2011-02-09T09:27:00,2011-02-09T09:50:00,Requester, Amend Purchase Requisition,Miu Hanwan
287,2011-02-09T15:54:00,2011-02-09T16:06:00,Requester, Create Request for Quotation Requester,Anna Kaufmann
287,2011-02-22T19:14:00,2011-02-22T19:37:00,Requester, Analyze Request for Quotation,Francois de Perrier
288,2011-02-08T07:45:00,2011-02-08T08:27:00,Requester, Create Purchase Requisition,Penn Osterwalder
288,2011-02-08T09:16:00,2011-02-08T09:25:00,Requester, Create Request for Quotation Requester,Tesca Lobes
288,2011-02-09T13:57:00,2011-02-09T14:36:00,Requester, Analyze Request for Quotation,Karel de Groot
288,2011-02-09T15:31:00,2011-02-09T15:44:00,Requester, Amend Request for Quotation Requester,Clement Duchot
288,2011-02-12T13:30:00,2011-02-12T13:41:00,Requester, Analyze Request for Quotation,Magdalena Predutta
288,2011-02-13T07:15:00,2011-02-13T07:43:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
288,2011-02-13T08:04:00,2011-02-13T10:17:00,Requester, Create Quotation comparison Map,Magdalena Predutta
288,2011-02-13T17:14:00,2011-02-13T17:29:00,Requester, Analyze Quotation comparison Map,Penn Osterwalder
288,2011-02-13T17:29:00,2011-02-13T17:29:00,Requester, Choose best option,Tesca Lobes
288,2011-02-13T20:17:00,2011-02-14T03:06:00,Requester, Settle conditions with supplier,Karel de Groot
288,2011-02-14T07:48:00,2011-02-14T07:59:00,Requester, Create Purchase Order,Francois de Perrier
288,2011-02-15T13:02:00,2011-02-15T13:14:00,Requester, Confirm Purchase Order,Kiu Kan
288,2011-02-17T04:29:00,2011-02-17T22:40:00,Requester, Deliver Goods Services,Carmen Finacse
288,2011-02-18T06:11:00,2011-02-18T06:12:00,Requester, Release Purchase Order,Penn Osterwalder
288,2011-02-18T13:45:00,2011-02-18T13:46:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
288,2011-02-21T22:59:00,2011-02-21T22:59:00,Requester, Send invoice,Karen Clarens
288,2011-02-22T13:08:00,2011-02-22T13:13:00,Requester, Release Supplier's Invoice,Karalda Nimwada
288,2011-02-22T13:13:00,2011-02-22T13:13:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
288,2011-02-22T14:12:00,2011-02-22T14:21:00,Requester, Pay invoice,Karalda Nimwada
290,2011-02-08T20:31:00,2011-02-08T21:14:00,Requester, Create Purchase Requisition,Clement Duchot
290,2011-02-09T04:59:00,2011-02-09T05:08:00,Requester, Create Request for Quotation Requester,Alberto Duport
290,2011-02-09T08:17:00,2011-02-09T08:58:00,Requester, Analyze Request for Quotation,Francois de Perrier
290,2011-02-11T10:50:00,2011-02-11T11:21:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
290,2011-02-12T14:16:00,2011-02-12T17:39:00,Requester, Create Quotation comparison Map,Karel de Groot
290,2011-02-12T23:59:00,2011-02-13T00:23:00,Requester, Analyze Quotation comparison Map,Alberto Duport
290,2011-02-13T00:23:00,2011-02-13T00:23:00,Requester, Choose best option,Nico Ojenbeer
290,2011-02-13T19:25:00,2011-02-14T09:11:00,Requester, Settle conditions with supplier,Magdalena Predutta
290,2011-02-14T10:07:00,2011-02-14T10:18:00,Requester, Create Purchase Order,Karel de Groot
290,2011-02-15T10:16:00,2011-02-15T10:46:00,Requester, Confirm Purchase Order,Karen Clarens
290,2011-02-17T21:21:00,2011-02-18T06:21:00,Requester, Deliver Goods Services,Karen Clarens
290,2011-02-18T13:33:00,2011-02-18T13:34:00,Requester, Release Purchase Order,Immanuel Karagianni
290,2011-02-18T21:46:00,2011-02-18T21:47:00,Requester, Approve Purchase Order for payment,Francois de Perrier
290,2011-02-21T22:59:00,2011-02-21T22:59:00,Requester, Send invoice,Karen Clarens
290,2011-02-22T13:15:00,2011-02-22T13:18:00,Requester, Release Supplier's Invoice,Pedro Alvares
290,2011-02-22T13:18:00,2011-02-22T13:18:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
290,2011-02-22T13:51:00,2011-02-22T13:57:00,Requester, Pay invoice,Karalda Nimwada
291,2011-02-08T21:46:00,2011-02-08T22:14:00,Requester, Create Purchase Requisition,Anne Olwada
291,2011-02-09T16:41:00,2011-02-09T16:48:00,Requester, Analyze Purchase Requisition,Francis Odell
291,2011-02-09T16:56:00,2011-02-09T16:59:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
291,2011-02-10T03:08:00,2011-02-10T03:36:00,Requester, Analyze Request for Quotation,Karel de Groot
291,2011-02-11T12:29:00,2011-02-11T12:57:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
291,2011-02-12T10:57:00,2011-02-12T13:30:00,Requester, Create Quotation comparison Map,Magdalena Predutta
291,2011-02-12T19:56:00,2011-02-12T20:03:00,Requester, Analyze Quotation comparison Map,Fjodor Kowalski
291,2011-02-12T20:03:00,2011-02-12T20:03:00,Requester, Choose best option,Miu Hanwan
291,2011-02-13T17:14:00,2011-02-14T06:20:00,Requester, Settle conditions with supplier,Francois de Perrier
291,2011-02-14T07:38:00,2011-02-14T07:48:00,Requester, Create Purchase Order,Francois de Perrier
291,2011-02-15T09:48:00,2011-02-15T10:16:00,Requester, Confirm Purchase Order,Karen Clarens
291,2011-02-21T07:08:00,2011-02-22T06:55:00,Requester, Deliver Goods Services,Carmen Finacse
291,2011-02-22T15:04:00,2011-02-22T15:05:00,Requester, Release Purchase Order,Kim Passa
291,2011-02-22T22:14:00,2011-02-22T22:15:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
291,2011-02-23T10:39:00,2011-02-23T10:39:00,Requester, Send invoice,Esmeralda Clay
291,2011-02-24T01:02:00,2011-02-24T01:06:00,Requester, Release Supplier's Invoice,Karalda Nimwada
291,2011-02-24T01:58:00,2011-02-24T02:15:00,Requester, Settle dispute with supplier Financial Manager,Karalda Nimwada
291,2011-02-24T02:15:00,2011-02-24T02:15:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
291,2011-02-24T02:27:00,2011-02-24T02:40:00,Requester, Pay invoice,Karalda Nimwada
293,2011-02-09T02:06:00,2011-02-09T02:54:00,Requester, Create Purchase Requisition,Elvira Lores
293,2011-02-09T19:44:00,2011-02-09T19:53:00,Requester, Analyze Purchase Requisition,Francis Odell
293,2011-02-09T19:58:00,2011-02-09T20:00:00,Requester, Create Request for Quotation Requester Manager,Francis Odell
293,2011-02-14T11:41:00,2011-02-14T11:54:00,Requester, Analyze Request for Quotation,Francois de Perrier
293,2011-02-14T14:06:00,2011-02-14T14:38:00,Requester, Send Request for Quotation to Supplier,Karel de Groot
293,2011-02-14T15:02:00,2011-02-14T17:02:00,Requester, Create Quotation comparison Map,Karel de Groot
293,2011-02-14T23:04:00,2011-02-14T23:16:00,Requester, Analyze Quotation comparison Map,Miu Hanwan
293,2011-02-14T23:16:00,2011-02-14T23:16:00,Requester, Choose best option,Kim Passa
293,2011-02-15T01:04:00,2011-02-15T09:08:00,Requester, Settle conditions with supplier,Francois de Perrier
293,2011-02-15T11:12:00,2011-02-15T11:18:00,Requester, Create Purchase Order,Karel de Groot
293,2011-02-15T21:14:00,2011-02-15T21:24:00,Requester, Confirm Purchase Order,Carmen Finacse
293,2011-02-17T03:00:00,2011-02-17T06:56:00,Requester, Deliver Goods Services,Kiu Kan
293,2011-02-17T14:28:00,2011-02-17T14:29:00,Requester, Release Purchase Order,Kim Passa
293,2011-02-18T05:49:00,2011-02-18T05:50:00,Requester, Approve Purchase Order for payment,Magdalena Predutta
293,2011-02-20T07:10:00,2011-02-20T07:10:00,Requester, Send invoice,Esmeralda Clay
293,2011-02-20T21:28:00,2011-02-20T21:31:00,Requester, Release Supplier's Invoice,Pedro Alvares
293,2011-02-20T22:04:00,2011-02-20T22:33:00,Requester, Settle dispute with supplier Financial Manager,Pedro Alvares
293,2011-02-20T22:33:00,2011-02-20T22:33:00,Requester, Authorize Supplier's Invoice payment,Pedro Alvares
293,2011-02-20T22:49:00,2011-02-20T23:00:00,Requester, Pay invoice,Pedro Alvares
294,2011-02-09T04:41:00,2011-02-09T05:37:00,Requester, Create Purchase Requisition,Kim Passa
294,2011-02-09T15:39:00,2011-02-09T15:44:00,Requester, Analyze Purchase Requisition,Francis Odell
294,2011-02-09T15:49:00,2011-02-09T15:51:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
294,2011-02-09T18:12:00,2011-02-09T19:00:00,Requester, Analyze Request for Quotation,Magdalena Predutta
294,2011-02-09T19:54:00,2011-02-09T20:04:00,Requester, Amend Request for Quotation Requester,Anna Kaufmann
294,2011-02-14T18:16:00,2011-02-14T18:34:00,Requester, Analyze Request for Quotation,Francois de Perrier
294,2011-02-14T19:20:00,2011-02-14T19:33:00,Requester, Amend Request for Quotation Requester,Miu Hanwan
294,2011-02-19T02:29:00,2011-02-19T02:49:00,Requester, Analyze Request for Quotation,Francois de Perrier
294,2011-02-19T20:40:00,2011-02-19T21:10:00,Requester, Send Request for Quotation to Supplier,Francois de Perrier
294,2011-02-19T21:44:00,2011-02-20T00:11:00,Requester, Create Quotation comparison Map,Francois de Perrier
294,2011-02-20T06:44:00,2011-02-20T07:13:00,Requester, Analyze Quotation comparison Map,Immanuel Karagianni
294,2011-02-20T07:13:00,2011-02-20T07:13:00,Requester, Choose best option,Alberto Duport
294,2011-02-20T15:00:00,2011-02-20T20:26:00,Requester, Settle conditions with supplier,Magdalena Predutta
294,2011-02-20T21:00:00,2011-02-20T21:13:00,Requester, Create Purchase Order,Magdalena Predutta
294,2011-02-21T07:03:00,2011-02-21T07:08:00,Requester, Confirm Purchase Order,Carmen Finacse
294,2011-02-22T16:02:00,2011-02-23T07:44:00,Requester, Deliver Goods Services,Sean Manney
294,2011-02-23T15:16:00,2011-02-23T15:17:00,Requester, Release Purchase Order,Esmana Liubiata
294,2011-02-24T04:14:00,2011-02-24T04:15:00,Requester, Approve Purchase Order for payment,Francois de Perrier
294,2011-02-25T06:39:00,2011-02-25T06:39:00,Requester, Send invoice,Esmeralda Clay
294,2011-02-25T20:57:00,2011-02-25T21:02:00,Requester, Release Supplier's Invoice,Karalda Nimwada
294,2011-02-25T21:02:00,2011-02-25T21:02:00,Requester, Authorize Supplier's Invoice payment,Karalda Nimwada
294,2011-02-25T21:21:00,2011-02-25T21:30:00,Requester, Pay invoice,Karalda Nimwada
295,2011-02-09T06:55:00,2011-02-09T07:37:00,Requester, Create Purchase Requisition,Tesca Lobes
295,2011-02-09T08:40:00,2011-02-09T08:53:00,Requester, Create Request for Quotation Requester,Kim Passa
295,2011-02-12T08:18:00,2011-02-12T08:47:00,Requester, Analyze Request for Quotation,Karel de Groot
295,2011-02-12T09:29:00,2011-02-12T09:38:00,Requester, Amend Request for Quotation Requester,Kim Passa
295,2011-02-15T08:51:00,2011-02-15T09:05:00,Requester, Analyze Request for Quotation,Magdalena Predutta
296,2011-02-09T10:04:00,2011-02-09T10:22:00,Requester, Create Purchase Requisition,Kim Passa
296,2011-02-10T01:54:00,2011-02-10T02:00:00,Requester, Analyze Purchase Requisition,Heinz Gutschmidt
296,2011-02-10T02:06:00,2011-02-10T02:07:00,Requester, Create Request for Quotation Requester Manager,Heinz Gutschmidt
296,2011-02-17T14:52:00,2011-02-17T15:20:00,Requester, Analyze Request for Quotation,Karel de Groot
296,2011-02-18T05:50:00,2011-02-18T06:13:00,Requester, Send Request for Quotation to Supplier,Magdalena Predutta
296,2011-02-18T13:53:00,2011-02-18T15:51:00,Requester, Create Quotation comparison Map,Magdalena Predutta
296,2011-02-18T23:11:00,2011-02-18T23:38:00,Requester, Analyze Quotation comparison Map,Esmana Liubiata
296,2011-02-18T23:38:00,2011-02-18T23:38:00,Requester, Choose best option,Immanuel Karagianni
296,2011-02-19T02:05:00,2011-02-19T07:11:00,Requester, Settle conditions with supplier,Magdalena Predutta
